gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237664093973512232,1,9.376229,-1.107650,72.193187,0.000000,2.738086,72.193187,76.118045,0,0,0,203.034985,2920.000000,278.607888,19.372311,0.535443,1.147337,533.786187,[0 0.07692 1]
1237664093973512232,2,10.085977,23.683907,157.925548,0.000000,1.338776,87.785003,157.925548,0,0,0,174.613369,2795.000000,284.918938,17.799877,0.265105,1.652331,783.525491,[0 1 0.7692]
1237664093973512232,3,6.347196,5.556457,112.710185,0.000000,1.471360,97.678408,112.710185,0,0,0,155.244389,2464.000000,625.062123,39.382057,0.232461,1.189121,201.091826,[0.8462 0 1]
1237664093973512232,4,5.349734,-3.912147,48.888711,0.000000,2.592212,48.888711,58.370928,0,0,0,138.980801,1787.000000,212.358943,16.515846,0.670330,1.077786,183.143615,[0 0.7692 1]
1237664093973512232,5,7.685368,-21.699141,39.414929,0.000000,1.722529,39.414929,78.225232,0,0,0,104.968506,1487.000000,347.984524,24.564503,0.675808,1.086393,120.871375,[0.1538 1 0]
1237664093973512232,6,11.402161,-13.827217,113.511641,0.000000,0.783513,113.511641,137.654822,0,0,0,101.019713,898.000000,19.716486,2.217989,0.155552,1.574780,379.488963,[1 0 0.6923]
1237664093973512232,7,7.763037,-22.522361,103.102337,0.000000,0.739852,103.102337,140.122527,0,0,0,96.647364,1140.000000,62.757923,5.320516,0.185071,1.354561,310.297014,[0 1 0.3077]
1237664093973512232,8,5.850731,27.276029,136.388815,0.000000,0.539059,103.292624,136.388815,0,0,0,72.218632,603.000000,36.791003,4.406295,0.199125,1.310123,212.040260,[1 0 0.4615]
1237664093973512232,9,8.893251,3.572649,115.530558,0.000000,0.585320,111.384743,115.530558,0,0,0,66.530933,1031.000000,238.445537,15.387007,0.230853,1.077907,25.434561,[1 0.4615 0]
1237664093973512232,10,8.449355,16.661257,159.939673,0.000000,0.390864,142.283253,159.939673,0,0,0,61.582255,621.000000,24.068900,2.386823,0.167870,2.326829,790.065173,[1 0.2308 0]
1237664093973512232,11,7.398161,0.793994,127.888498,0.000000,0.463377,127.069855,127.888498,0,0,0,59.076387,425.000000,11.600974,1.612573,0.175923,1.295118,99.681789,[0 1 1]
1237664093973512232,12,9.785860,-9.515856,120.117742,0.000000,0.454749,120.117742,129.632137,0,0,0,57.551194,610.000000,68.442009,6.457245,0.230641,1.209014,99.195021,[0.8462 1 0]
1237664093973512232,13,8.661229,-14.350162,122.382255,0.000000,0.412068,122.382255,135.988245,0,0,0,54.896664,585.000000,70.154422,6.583323,0.184295,1.316333,157.430665,[1 0.6923 0]
1237664093973512232,14,6.881795,-32.107157,145.751394,0.000000,0.232758,145.751394,168.671292,0,0,0,43.122687,609.000000,190.459988,13.486283,0.170653,1.563273,297.697916,[1 0 0.2308]
1237664093973512232,15,7.214287,24.756765,148.699152,0.000000,0.223638,134.128003,148.699152,0,0,0,34.795364,362.000000,17.550170,1.686919,0.117672,1.818197,106.973233,[0.3846 0 1]
1237664093973512232,16,8.216291,-22.875263,83.924404,0.000000,0.311234,83.924404,95.700979,0,0,0,30.295294,215.000000,19.683322,2.773544,0.325155,1.111945,30.912754,[0 1 0.5385]
1237664093973512232,17,6.576625,-54.755567,115.377849,0.000000,0.132911,115.377849,139.256297,0,0,0,29.237807,222.000000,23.059861,3.037026,0.174990,1.686072,115.020427,[1 0 0.9231]
1237664093973512232,18,10.290847,14.695684,122.628506,0.000000,0.224893,115.604862,122.628506,0,0,0,27.686470,174.000000,8.608577,1.369777,0.232154,1.479138,87.896585,[0.3846 1 0]
1237664093973512232,19,10.002964,25.163196,111.190114,0.000000,0.233789,99.624879,111.190114,0,0,0,27.199645,182.000000,27.425697,4.098732,0.248354,0.922906,8.856089,[0.6154 1 0]
1237664093973512232,20,9.694064,-30.947061,96.961586,0.000000,0.200266,96.961586,109.332633,0,0,0,24.056676,219.000000,58.402161,6.415351,0.292332,1.169863,34.066176,[1 0.9231 0]
1237664093973512232,21,8.538509,8.891936,167.495246,0.000000,0.134699,164.002403,167.495246,0,0,0,22.596963,221.000000,22.130663,2.262832,0.155131,1.361494,37.038924,[1 0 0]
1237664093973512232,22,11.875160,35.844753,119.670894,0.000000,0.147300,107.590696,119.670894,0,0,0,20.629071,310.000000,109.383425,7.278963,0.197546,1.392085,82.657288,[0.6154 0 1]
1237664093973512232,23,6.842385,35.644637,90.684880,0.000000,0.172582,80.128399,90.684880,0,0,0,18.114746,179.000000,68.250666,6.906947,0.340144,1.192138,39.036208,[0.1538 0 1]
1237664093973512232,24,10.426235,7.350629,105.166498,0.000000,0.136013,103.337359,105.166498,0,0,0,14.296734,192.000000,76.149984,5.670292,0.271075,1.133735,18.232977,[0 1 0.07692]
1237664093973512232,25,6.860700,29.748985,74.338087,0.000000,0.162361,67.750386,74.338087,0,0,0,13.276272,151.000000,95.862078,8.428418,0.466730,0.999448,0.001098,[0 0.5385 1]
1237664093973512232,26,11.546953,2.474535,96.195720,0.000000,0.137995,95.623758,96.195720,0,0,0,13.247419,181.000000,59.745561,4.372787,0.256933,1.124130,25.403072,[0 0.3077 1]
