gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237667781754749028,1,2.039103,4.825416,77.781022,0.000000,5.735187,47.929838,77.781022,0,0,0,354.864850,12260.000000,14532.823654,420.651573,0.472532,1.197552,922.049527,[0.1538 0 1]
1237667781754749028,2,6.252570,-27.596535,106.658191,0.000000,0.276867,106.658191,123.266753,0,0,0,35.852851,413.000000,41.636819,3.614525,0.188673,1.107568,33.103125,[1 0 0.4615]
1237667781754749028,3,7.436233,11.539323,123.601852,0.000000,0.279037,116.757055,123.601852,0,0,0,34.217068,393.000000,35.960491,3.130948,0.195111,1.100433,375.961614,[0 1 0.3077]
1237667781754749028,4,7.812544,9.193731,97.290124,0.000000,0.354471,91.865501,97.290124,0,0,0,33.952020,444.000000,90.804292,6.943669,0.276203,1.082068,48.557838,[0.1538 1 0]
1237667781754749028,5,6.857945,-37.108353,126.034574,0.000000,0.194605,126.034574,146.025189,0,0,0,33.134116,383.000000,40.536358,3.506884,0.126818,1.200401,104.816660,[1 0 0.9231]
1237667781754749028,6,11.633970,-32.196567,156.793561,0.000000,0.125279,156.793561,169.662626,0,0,0,24.152491,270.000000,25.063366,2.242010,0.129740,1.212625,241.218097,[0.6154 0 1]
1237667781754749028,7,9.401226,38.157537,113.392906,0.000000,0.135353,101.952695,113.392906,0,0,0,18.516887,262.000000,100.236033,7.084196,0.208011,1.056316,53.005088,[1 0 0]
1237667781754749028,8,8.200347,23.114241,131.588242,0.000000,0.129221,124.526973,131.588242,0,0,0,17.987482,93.000000,4.065010,0.786229,0.165490,1.019181,2.606532,[1 0.9231 0]
1237667781754749028,9,6.527089,16.033372,82.604982,0.000000,0.204722,77.885347,82.604982,0,0,0,17.087917,164.000000,38.571155,4.018907,0.399890,1.019082,2.281045,[0 0.3077 1]
1237667781754749028,10,7.305149,29.918832,144.767937,0.000000,0.080781,138.192240,144.767937,0,0,0,13.183757,35.000000,0.327688,0.123433,0.152369,1.007949,0.360436,[0 0.7692 1]
1237667781754749028,11,8.294260,-10.965508,72.673844,0.000000,0.157135,72.673844,74.920484,0,0,0,11.810870,99.000000,31.451097,3.752170,0.436823,1.012806,1.678502,[0.6154 1 0]
1237667781754749028,12,7.144177,9.592930,98.153282,0.000000,0.104840,96.429412,98.153282,0,0,0,10.344436,107.000000,29.484485,2.850471,0.277182,1.013232,0.638861,[0 1 0.7692]
1237667781754749028,13,9.981891,-25.499127,87.688006,0.000000,0.082819,87.688006,91.221102,0,0,0,8.207010,29.000000,1.650199,0.467007,0.327629,0.998277,0.093255,[1 0.4615 0]
