gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237662239093424322,1,6.920513,7.784617,131.419036,0.000000,2.149510,97.957394,131.419036,0,0,0,247.041340,4519.000000,1220.350623,66.713223,0.287819,1.328084,1134.837692,[0 0.4 1]
1237662239093424322,2,9.947293,2.480567,115.467309,0.000000,2.149991,105.198328,115.467309,0,0,0,237.265584,5280.000000,2100.361139,94.383222,0.340236,1.304448,1390.844816,[0.32 0 1]
1237662239093424322,3,5.216980,-6.393829,67.141490,0.000000,1.685868,67.141490,81.102900,0,0,0,125.369727,2398.000000,1136.980620,59.442431,0.442783,1.039987,19.257382,[0 0.16 1]
1237662239093424322,4,9.528695,30.432350,128.006793,0.000000,1.107091,66.800898,128.006793,0,0,0,120.835927,1448.000000,188.530798,15.732938,0.363576,1.076980,32.061111,[0.56 1 0]
1237662239093424322,5,11.481047,-26.673630,82.069709,0.000000,0.972897,82.069709,133.797075,0,0,0,115.229381,1448.000000,219.059750,17.432403,0.345749,1.229100,301.191588,[1 0 0.48]
1237662239093424322,6,6.597559,21.715220,138.142914,0.000000,0.925176,95.567386,138.142914,0,0,0,115.070996,1398.000000,86.337406,7.106532,0.239185,1.269015,494.096264,[1 0 0.72]
1237662239093424322,7,9.162603,49.190370,126.229443,0.000000,0.792187,50.433481,126.229443,0,0,0,100.141948,1246.000000,320.494938,25.758417,0.359345,1.047626,7.184151,[1 0.72 0]
1237662239093424322,8,8.317510,-12.130829,130.363675,0.000000,0.572779,130.363675,147.443288,0,0,0,81.275508,1228.000000,209.695098,13.878726,0.262478,1.406808,558.291542,[0.32 1 0]
1237662239093424322,9,11.487223,-32.959194,125.603283,0.000000,0.422226,125.603283,165.157233,0,0,0,72.703909,774.000000,46.931527,4.408405,0.246858,2.058056,926.417163,[0.08 0 1]
1237662239093424322,10,7.073739,38.010169,169.897403,0.000000,0.299299,134.460574,169.897403,0,0,0,57.545880,432.000000,22.640831,3.015941,0.166447,1.490107,124.026396,[0.8 0 1]
1237662239093424322,11,8.005061,8.620220,72.601849,0.000000,0.812143,64.191588,72.601849,0,0,0,56.111699,458.000000,45.736421,5.603380,0.502934,1.146200,270.378988,[0 1 0.16]
1237662239093424322,12,6.676318,-9.980990,53.854004,0.000000,0.930325,53.854004,63.433998,0,0,0,55.272995,459.000000,81.053188,9.760463,0.591217,1.012138,1.941356,[0 0.88 1]
1237662239093424322,13,6.946851,58.508284,103.489000,0.000000,0.327068,60.677078,103.489000,0,0,0,50.206560,592.000000,268.574164,22.777339,0.362930,1.050394,5.539411,[0 0.64 1]
1237662239093424322,14,8.424561,-32.630006,145.676880,0.000000,0.259171,145.676880,171.971510,0,0,0,48.764929,573.000000,101.298119,8.620935,0.318088,2.348362,1037.128290,[1 0 0]
1237662239093424322,15,8.004731,-5.741399,56.444077,0.000000,0.811347,56.444077,61.241535,0,0,0,47.956016,425.000000,100.150305,11.300729,0.598357,0.978110,18.830522,[0 1 0.64]
1237662239093424322,16,6.473979,-27.708350,99.333238,0.000000,0.299361,99.333238,116.245446,0,0,0,36.372603,428.000000,75.770255,6.439162,0.234457,1.561328,424.354177,[0.56 0 1]
1237662239093424322,17,10.075275,21.123257,165.032366,0.000000,0.204048,152.522333,165.032366,0,0,0,34.713884,452.000000,106.808686,8.202974,0.326805,3.576689,1240.825502,[1 0.24 0]
1237662239093424322,18,9.765845,25.521926,120.266868,0.000000,0.267391,105.852725,120.266868,0,0,0,33.454630,190.000000,5.641996,0.993426,0.273211,1.691373,358.167721,[1 0.48 0]
1237662239093424322,19,9.022552,-31.587970,69.640801,0.000000,0.360009,69.640801,86.897147,0,0,0,32.944089,340.000000,166.558519,16.138584,0.448913,0.988139,0.890490,[0.8 1 0]
1237662239093424322,20,7.322068,19.649723,49.334654,0.000000,0.593413,39.914577,49.334654,0,0,0,28.013516,212.000000,35.127194,4.641680,0.744686,1.003627,0.293092,[0 1 0.88]
1237662239093424322,21,12.212788,-35.429478,92.983405,0.000000,0.225207,92.983405,109.141152,0,0,0,27.872578,408.000000,179.074601,12.233507,0.325566,1.128869,58.809096,[1 0 0.96]
1237662239093424322,22,9.084477,-25.787954,83.749715,0.000000,0.270405,83.749715,95.438441,0,0,0,26.868051,195.000000,18.673143,2.572877,0.324125,1.229990,148.138537,[1 0.96 0]
1237662239093424322,23,11.816364,8.589087,146.061548,0.000000,0.130387,143.213180,146.061548,0,0,0,19.072144,307.000000,155.967590,9.689369,0.320165,1.478601,338.303895,[1 0 0.24]
1237662239093424322,24,9.931382,-34.472838,63.253786,0.000000,0.218338,63.253786,73.483603,0,0,0,18.073387,198.000000,118.017307,10.772588,0.498387,0.977805,2.649467,[0.08 1 0]
1237662239093424322,25,8.668914,-27.280551,37.035528,0.000000,0.324753,37.035528,43.787824,0,0,0,14.731814,192.000000,201.890156,15.490668,0.735363,1.018289,7.464271,[0 1 0.4]
