gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237661384387789055,1,8.004824,-41.464503,53.898482,0.000000,1.034607,53.898482,134.464876,0,0,0,121.672845,1553.000000,172.332102,13.501698,0.363088,1.031674,3.793679,[0.2 1 0]
1237661384387789055,2,7.147540,0.470693,102.962931,0.000000,1.182522,101.967508,102.962931,0,0,0,121.170520,2353.000000,398.642253,20.528555,0.355082,1.330883,788.950914,[0 1 1]
1237661384387789055,3,11.402100,-42.546385,72.829142,0.000000,0.805003,72.829142,152.469546,0,0,0,117.778692,1491.000000,168.375356,13.300489,0.295944,1.086901,32.547201,[1 0 0.9]
1237661384387789055,4,10.327030,13.375597,131.963516,0.000000,0.813195,108.761902,131.963516,0,0,0,100.295060,1024.000000,44.700520,4.378165,0.242804,1.332873,240.671262,[0 1 0.7]
1237661384387789055,5,6.375071,48.738332,119.458363,0.000000,0.581679,61.556963,119.458363,0,0,0,77.026705,1128.000000,538.892115,36.798833,0.324555,1.003617,0.050965,[1 0 0.6]
1237661384387789055,6,8.396739,-4.246760,136.848402,0.000000,0.539334,136.848402,142.440237,0,0,0,75.512194,996.000000,91.897621,6.967260,0.186178,1.381705,853.372202,[1 0.9 0]
1237661384387789055,7,5.961209,50.539582,108.863965,0.000000,0.528457,57.290044,108.863965,0,0,0,66.800075,1212.000000,782.743663,43.141366,0.375211,1.145609,59.602262,[0.8 0 1]
1237661384387789055,8,6.688182,37.218872,137.678615,0.000000,0.447900,97.975239,137.678615,0,0,0,65.640447,776.000000,67.026792,5.669676,0.231580,1.174707,130.562548,[0.5 0 1]
1237661384387789055,9,6.902287,30.592325,155.774896,0.000000,0.368718,125.263458,155.774896,0,0,0,59.952589,766.000000,49.153153,3.847074,0.170820,1.958379,1077.378450,[0.2 0 1]
1237661384387789055,10,11.272057,-4.986797,116.568362,0.000000,0.492449,116.568362,121.686406,0,0,0,58.878049,1077.000000,182.437368,9.973590,0.285303,1.375060,446.117075,[0 0.1 1]
1237661384387789055,11,11.671010,-49.523567,128.391907,0.000000,0.250523,128.391907,172.200074,0,0,0,57.591324,697.000000,92.306517,7.627051,0.153027,2.218422,876.358344,[1 0 0.3]
1237661384387789055,12,8.912916,1.291420,69.357676,0.000000,0.758158,68.182328,69.357676,0,0,0,52.150486,579.000000,79.245930,7.137675,0.510277,1.052925,32.243431,[0.8 1 0]
1237661384387789055,13,9.151477,54.481721,118.014754,0.000000,0.308285,76.623375,118.014754,0,0,0,50.853720,845.000000,637.251944,38.351043,0.264706,1.383232,293.457538,[1 0.6 0]
1237661384387789055,14,10.617760,30.250368,95.088547,0.000000,0.529879,69.810710,95.088547,0,0,0,50.176390,677.000000,186.000392,13.785566,0.502137,1.117969,99.319402,[0 1 0.4]
1237661384387789055,15,10.241631,-7.776475,70.518412,0.000000,0.508742,70.518412,75.591964,0,0,0,37.496101,530.000000,177.558744,12.561813,0.522383,1.018797,4.250027,[0 1 0.1]
1237661384387789055,16,8.708433,35.951578,164.213626,0.000000,0.194705,142.587780,164.213626,0,0,0,36.834946,166.000000,4.919741,1.091677,0.199148,1.094174,43.768029,[1 0 0]
1237661384387789055,17,7.057053,43.668316,88.145322,0.000000,0.352100,62.984296,88.145322,0,0,0,36.439774,312.000000,78.035987,9.114146,0.470135,1.058034,19.248578,[0 0.4 1]
1237661384387789055,18,10.151616,50.752074,107.906243,0.000000,0.244386,80.008070,107.906243,0,0,0,36.024809,512.000000,331.491144,23.324033,0.329560,1.148602,89.859050,[0.5 1 0]
1237661384387789055,19,10.048948,31.254734,133.931234,0.000000,0.194117,119.046202,133.931234,0,0,0,28.688845,270.000000,28.642151,3.043371,0.195270,1.233196,232.097595,[1 0.3 0]
1237661384387789055,20,7.374004,10.775741,61.953107,0.000000,0.414555,57.252944,61.953107,0,0,0,25.139214,155.000000,16.849495,2.732794,0.640165,1.010165,3.510802,[0 0.7 1]
