gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237648702967054406,11,10.778573,-2.464844,120.021464,0.000000,0.551570,120.021464,122.905229,0,0,0,67.054374,918.000000,81.550132,5.956746,0.154556,1.694348,294.035370,[0 0.75 1]
1237648702967054406,12,9.453448,-43.474334,92.176295,0.000000,0.421283,92.176295,137.431761,0,0,0,65.775466,919.000000,158.157506,11.319786,0.195311,1.325877,123.971928,[1 0.25 0]
1237648702967054406,13,10.501610,-0.123146,93.314250,0.000000,0.608283,93.314250,93.436328,0,0,0,56.798685,393.000000,28.081290,4.058474,0.299309,1.324724,127.641561,[0 1 1]
1237648702967054406,14,6.579686,-20.004329,127.338686,0.000000,0.359850,127.338686,145.162794,0,0,0,52.103390,550.000000,57.632643,5.459738,0.163880,1.436326,100.321894,[1 0 0.25]
1237648702967054406,15,9.839486,26.590001,122.837375,0.000000,0.411676,99.962932,122.837375,0,0,0,51.104308,661.000000,82.878394,6.407629,0.195624,1.688522,359.152980,[1 1 0]
1237648702967054406,16,8.283646,-18.727267,138.488821,0.000000,0.288205,138.488821,152.702930,0,0,0,44.271921,471.000000,40.224738,3.780948,0.147005,2.034890,196.681103,[0.5 1 0]
1237648702967054406,17,10.398406,7.991626,110.258111,0.000000,0.376377,104.583294,110.258111,0,0,0,40.817690,591.000000,65.197779,4.502915,0.219615,3.366752,645.306747,[0.25 1 0]
1237648702967054406,18,6.283551,-48.594330,99.440184,0.000000,0.207389,99.440184,125.806629,0,0,0,35.153121,225.000000,27.889836,4.357399,0.224342,1.384635,47.101425,[0.75 0 1]
1237648702967054406,19,7.793467,36.364013,114.710259,0.000000,0.242365,95.962523,114.710259,0,0,0,31.619696,255.000000,19.712952,2.444383,0.204917,1.652562,91.007372,[0 1 0.75]
1237648702967054406,20,6.274675,-35.142867,114.316030,0.000000,0.202008,114.316030,131.784315,0,0,0,30.347050,222.000000,21.023881,2.873931,0.263239,2.245239,423.628739,[1 0 0.5]
1237648702967054406,21,9.976321,-0.806845,141.667142,0.000000,0.211021,141.667142,142.088777,0,0,0,29.942187,537.000000,309.794281,17.273591,0.158912,2.363243,417.627856,[1 0 0]
1237648702967054406,22,7.699578,-11.199922,46.699707,0.000000,0.491943,46.699707,51.477481,0,0,0,24.598153,170.000000,30.451032,4.406113,0.821683,1.029757,40.601082,[0 1 0.5]
1237648702967054406,23,10.188932,35.017389,172.506213,0.000000,0.118497,158.762190,172.506213,0,0,0,23.951591,239.000000,18.875075,1.891582,0.085174,1.807134,55.213383,[1 0.5 0]
1237648702967054406,24,11.892046,-4.704735,130.152652,0.000000,0.178820,130.152652,132.082212,0,0,0,23.525234,170.000000,8.899214,1.231506,0.188264,2.177284,239.852167,[1 0 0.75]
1237648702967251093,1,0.013304,0.000000,72.320474,0.000000,6.268206,72.320474,72.320474,0,0,1,453.319622,14113.000000,5993.114249,192.503103,0.525410,1.446315,2957.849595,[0 0.5385 1]
1237648702967251093,2,7.639539,-8.223181,110.489595,0.000000,0.858436,110.489595,125.083107,0,0,0,102.031581,1332.000000,77.452696,5.932899,0.132645,2.936655,1200.405569,[0 1 1]
1237648702967251093,3,6.890826,15.526997,161.246358,0.000000,0.628649,135.405584,161.246358,0,0,0,96.531597,1437.000000,131.536878,8.836093,0.159163,1.786892,571.284000,[1 0 0.2308]
1237648702967251093,4,11.461230,-25.083791,86.217331,0.000000,0.730583,86.217331,121.370667,0,0,0,82.919914,806.000000,43.741789,4.500081,0.175722,1.976783,467.861057,[0.6154 0 1]
1237648702967251093,5,6.241018,-50.160261,71.984155,0.000000,0.495000,71.984155,130.285237,0,0,0,75.928748,935.000000,142.521891,11.573806,0.256547,1.756838,373.765332,[1 0 0.9231]
1237648702967251093,6,9.026315,-45.460831,72.699658,0.000000,0.527422,72.699658,124.251962,0,0,0,72.326589,1157.000000,359.353400,22.463963,0.303787,2.223526,911.347261,[0.6154 1 0]
1237648702967251093,7,11.376815,-16.080193,137.014779,0.000000,0.472838,137.014779,157.022562,0,0,0,72.234828,957.000000,36.381296,2.746078,0.132406,2.524353,879.832128,[0 0.3077 1]
1237648702967251093,8,8.771500,-52.260565,95.107722,0.000000,0.250836,95.107722,131.511247,0,0,0,46.033653,645.000000,134.029821,9.565709,0.164042,1.721626,295.951182,[1 0.9231 0]
1237648702967251093,9,10.984566,-6.235521,112.784286,0.000000,0.378335,112.784286,117.544226,0,0,0,43.823688,555.000000,16.387659,1.293996,0.106929,3.592009,487.389769,[0 0.7692 1]
1237648702967251093,10,6.036636,9.455530,103.316191,0.000000,0.363997,97.239045,103.316191,0,0,0,36.992150,304.000000,16.699769,2.032106,0.189270,1.697085,336.236008,[0.8462 0 1]
1237648702967251093,11,8.252757,-4.705122,103.452781,0.000000,0.336427,103.452781,106.357373,0,0,0,35.409933,235.000000,4.601062,0.693291,0.139618,2.252663,355.083327,[0 1 0.07692]
1237648702967251093,12,10.749000,46.233740,135.134287,0.000000,0.173808,112.709030,135.134287,0,0,0,31.052699,171.000000,6.469671,1.174858,0.146656,1.535361,76.502373,[0 1 0.3077]
1237648702967251093,13,8.630360,-41.766582,132.390184,0.000000,0.153955,132.390184,151.903227,0,0,0,29.294572,307.000000,23.354432,2.228528,0.100983,5.738022,961.139609,[1 0.6923 0]
1237648702967251093,14,12.311536,27.168477,122.389856,0.000000,0.212874,109.722795,122.389856,0,0,0,27.741622,424.000000,145.579597,9.525034,0.152666,1.803577,137.463938,[1 0 0.6923]
1237648702967251093,15,8.421472,-26.110331,144.916428,0.000000,0.162303,144.916428,156.915086,0,0,0,27.263415,396.000000,42.280187,2.910864,0.102771,5.203094,437.756058,[0.8462 1 0]
1237648702967251093,16,11.601529,-12.871228,123.047570,0.000000,0.194055,123.047570,128.626519,0,0,0,25.044596,316.000000,13.389051,1.061150,0.132149,4.497636,320.967873,[0 0.07692 1]
1237648702967251093,17,12.036275,25.140592,140.840729,0.000000,0.167327,130.204128,140.840729,0,0,0,25.036670,220.000000,16.386765,1.864864,0.165651,4.229411,279.909444,[1 0 0.4615]
1237648702967251093,18,8.904072,9.340040,102.477842,0.000000,0.244119,98.444734,102.477842,0,0,0,24.850713,280.000000,29.276261,2.598343,0.195537,2.014704,349.075594,[0.3846 1 0]
1237648702967251093,19,10.370158,29.874195,28.012676,0.000000,1.001380,15.759413,28.012676,0,0,0,24.600141,178.000000,104.716784,14.472178,0.860538,1.011775,4.692455,[0 1 0.7692]
1237648702967251093,20,10.046971,-17.636818,152.560979,0.000000,0.136352,152.560979,159.319940,0,0,0,22.308102,186.000000,9.426045,1.130522,0.098802,2.042809,83.721010,[1 0.2308 0]
1237648702967251093,21,10.236425,-0.800015,132.644600,0.000000,0.164077,132.644600,132.948857,0,0,0,21.791062,296.000000,77.011243,5.669449,0.274068,3.654421,621.191554,[0.1538 1 0]
1237648702967251093,22,11.951258,2.883695,95.153678,0.000000,0.220674,94.101814,95.153678,0,0,0,20.908186,165.000000,16.161348,2.047906,0.261494,1.495102,88.816218,[0.1538 0 1]
1237648702967251093,23,8.694952,6.698205,156.166836,0.000000,0.121675,153.951125,156.166836,0,0,0,18.996210,200.000000,7.923701,0.752601,0.080296,4.900607,188.517304,[1 0 0]
1237648702967251093,24,10.713780,-9.386851,99.959577,0.000000,0.171034,99.959577,102.826186,0,0,0,17.575827,196.000000,42.763556,3.834719,0.271109,1.520227,81.083355,[0 1 0.5385]
1237648702967251093,25,7.104479,18.801309,139.116923,0.000000,0.111380,133.940420,139.116923,0,0,0,16.061765,167.000000,18.246851,1.754950,0.134853,0.991645,0.015624,[0.3846 0 1]
1237648702967251093,26,9.209243,17.705578,120.072706,0.000000,0.102215,116.217725,120.072706,0,0,0,12.675612,203.000000,68.808463,4.296499,0.134932,2.009342,171.412353,[1 0.4615 0]
1237648702968103043,1,2.768340,-1.945720,52.023370,0.000000,4.520814,52.023370,60.659446,0,0,0,254.356209,4140.000000,557.681869,34.263248,0.697285,1.110866,370.394757,[0 1 0.88]
1237648702968103043,2,4.922637,-14.988722,80.799381,0.000000,1.860632,80.799381,132.971087,0,0,0,201.724182,2863.000000,191.020152,13.459093,0.298783,1.517173,1172.326581,[0.56 0 1]
1237648702968103043,3,7.290563,-28.579481,74.822359,0.000000,1.422241,74.822359,162.371554,0,0,0,183.012817,3940.000000,868.805202,40.355961,0.447024,1.644261,4145.837603,[0.32 1 0]
1237648702968103043,4,9.648489,15.956332,107.996898,0.000000,1.695773,66.502925,107.996898,0,0,0,150.939511,2474.000000,305.391634,18.632039,0.354909,1.449457,451.167220,[1 0.48 0]
1237648702968103043,5,6.752957,27.681275,113.181230,0.000000,1.750894,45.172137,113.181230,0,0,0,146.396953,2746.000000,1212.172028,64.624287,0.416110,1.374410,266.156764,[0 1 0.16]
1237648702968103043,6,10.775560,-30.099380,89.634174,0.000000,0.919972,89.634174,152.782030,0,0,0,125.917611,2047.000000,318.148086,19.570321,0.282540,1.374496,481.579060,[0 0.64 1]
1237648702968103043,7,8.396199,-7.515972,70.228666,0.000000,1.516934,70.228666,85.789355,0,0,0,118.963179,3333.000000,2158.391608,77.038442,0.407881,1.281212,353.590825,[1 0.96 0]
1237648702968103043,8,10.226498,8.899737,137.402008,0.000000,0.734095,122.481290,137.402008,0,0,0,96.445731,1144.000000,33.295410,2.806993,0.172839,2.600589,1062.717662,[0.08 1 0]
1237648702968103043,9,8.639162,30.293920,144.904553,0.000000,0.593136,102.468846,144.904553,0,0,0,84.125058,1568.000000,450.276359,24.157860,0.280450,1.400491,426.179552,[1 0.24 0]
1237648702968103043,10,11.692313,-46.192766,106.039209,0.000000,0.324539,106.039209,148.732539,0,0,0,59.158843,878.000000,296.519202,19.979195,0.296634,2.178019,1307.392181,[1 0 0.96]
1237648702968103043,11,8.613893,28.984500,172.453292,0.000000,0.297061,146.286660,172.453292,0,0,0,53.999361,338.000000,25.415082,4.060350,0.361164,1.397443,109.932832,[1 0 0]
1237648702968103043,12,7.270814,53.964693,134.855031,0.000000,0.274507,92.468031,134.855031,0,0,0,52.416691,795.000000,367.956149,24.260432,0.217570,1.905115,497.044643,[0 0.4 1]
1237648702968103043,13,8.374993,-64.507723,79.771938,0.000000,0.212464,79.771938,124.557396,0,0,0,49.615897,410.000000,115.736927,14.005833,0.266001,1.827888,463.831894,[0.8 1 0]
1237648702968103043,14,6.143894,43.869852,114.018738,0.000000,0.357260,80.876683,114.018738,0,0,0,47.822474,368.000000,35.432519,4.604540,0.306525,1.204840,138.443200,[0.8 0 1]
1237648702968103043,15,11.699445,40.117085,171.608638,0.000000,0.225549,141.906910,171.608638,0,0,0,46.095522,539.000000,83.534782,7.143932,0.169828,1.628657,203.150480,[1 0 0.48]
1237648702968103043,16,6.103884,41.463336,104.617836,0.000000,0.366564,75.673131,104.617836,0,0,0,43.713830,269.000000,18.083625,2.938679,0.317208,1.098221,21.319681,[0.32 0 1]
1237648702968103043,17,7.859260,-11.360407,83.936295,0.000000,0.435645,83.936295,91.614207,0,0,0,38.978152,395.000000,50.650412,4.998125,0.426206,1.352096,185.779471,[0 1 0.4]
1237648702968103043,18,11.688193,25.650414,79.218656,0.000000,0.475406,63.049544,79.218656,0,0,0,37.352489,324.000000,61.102051,7.044178,0.429918,1.039214,4.297085,[0 0.88 1]
1237648702968103043,19,7.469542,6.454117,123.251968,0.000000,0.306100,119.057125,123.251968,0,0,0,37.318174,262.000000,7.751423,1.104080,0.197267,1.075448,2.641003,[0 1 0.64]
1237648702968103043,20,10.289513,2.782222,108.115093,0.000000,0.309832,106.499403,108.115093,0,0,0,33.285851,449.000000,113.517456,8.415423,0.171124,1.328022,86.711253,[0.56 1 0]
1237648702968103043,21,6.577494,-36.720237,79.558426,0.000000,0.269051,79.558426,97.240158,0,0,0,29.572649,200.000000,18.479710,2.732470,0.264817,0.943918,4.868980,[0.08 0 1]
